,age,workclass,fnlwgt,education,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
4208,38,State-gov,162424,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
4209,20,Private,333838,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,0,0,35,United-States,<=50K
4210,58,Private,100303,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,42,United-States,>50K
4211,41,Federal-gov,58447,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,7688,0,50,United-States,>50K
4212,43,Local-gov,317185,Assoc-voc,11,Divorced,Prof-specialty,Unmarried,White,Female,0,0,36,United-States,<=50K
4213,39,Private,103323,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,1669,40,United-States,<=50K
4214,22,Private,221694,Some-college,10,Never-married,Protective-serv,Not-in-family,White,Male,0,0,60,United-States,<=50K
4215,52,Private,214091,HS-grad,9,Widowed,Other-service,Not-in-family,Amer-Indian-Eskimo,Female,0,0,40,United-States,<=50K
4216,35,?,171062,Bachelors,13,Never-married,?,Not-in-family,Black,Male,0,0,40,England,<=50K
4217,46,Private,278200,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,<=50K
4218,20,Private,187592,Some-college,10,Never-married,Sales,Own-child,White,Male,0,0,40,United-States,<=50K
4219,55,Private,188382,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,48,United-States,>50K
4220,48,Private,65584,Some-college,10,Separated,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K
4221,22,?,117789,Some-college,10,Never-married,?,Own-child,White,Female,0,0,40,United-States,<=50K
4222,30,Private,402089,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,55,United-States,<=50K
4223,40,Private,69730,HS-grad,9,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,<=50K
4224,44,Private,34218,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,45,United-States,<=50K
4225,55,Federal-gov,54566,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
4226,53,Private,698039,Bachelors,13,Widowed,Prof-specialty,Not-in-family,White,Female,0,0,28,United-States,<=50K
4227,57,?,76571,10th,6,Married-civ-spouse,?,Husband,White,Male,0,0,40,United-States,<=50K
4228,57,Private,133201,7th-8th,4,Divorced,Craft-repair,Unmarried,White,Male,0,1408,40,France,<=50K
4229,47,Federal-gov,146786,Assoc-voc,11,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K
4230,46,?,96154,Some-college,10,Never-married,?,Own-child,White,Female,0,0,15,United-States,<=50K
4231,64,State-gov,143880,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
4232,18,Private,132397,12th,8,Never-married,Other-service,Own-child,Black,Female,0,0,18,United-States,<=50K
4233,28,?,45613,Some-college,10,Never-married,?,Not-in-family,White,Female,0,0,40,United-States,<=50K
4234,25,Private,136226,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
4235,37,Self-emp-not-inc,334291,Bachelors,13,Divorced,Transport-moving,Not-in-family,White,Male,0,0,50,United-States,<=50K
4236,33,Private,183017,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,32,United-States,<=50K
4237,66,Private,207917,7th-8th,4,Married-civ-spouse,Other-service,Husband,Black,Male,1797,0,20,United-States,<=50K
4238,65,?,136431,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,9386,0,40,United-States,>50K
4239,37,Private,80303,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,>50K
4240,19,Private,210509,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,30,United-States,<=50K
4241,37,?,48915,HS-grad,9,Never-married,?,Not-in-family,White,Male,0,0,35,United-States,<=50K
4242,41,Private,91316,Assoc-acdm,12,Never-married,Other-service,Not-in-family,White,Male,0,0,40,United-States,<=50K
4243,41,Private,205670,HS-grad,9,Divorced,Adm-clerical,Unmarried,Black,Female,0,0,40,United-States,<=50K
4244,76,Private,25319,HS-grad,9,Widowed,Adm-clerical,Not-in-family,White,Female,0,0,8,United-States,<=50K
4245,52,Private,264129,Some-college,10,Divorced,Sales,Not-in-family,White,Female,0,0,40,United-States,<=50K
4246,23,Private,40165,Some-college,10,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,50,Japan,<=50K
4247,43,Federal-gov,79529,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,35,United-States,<=50K
4248,32,Private,164519,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,55,United-States,<=50K
4249,33,Private,184178,Assoc-acdm,12,Married-civ-spouse,Other-service,Wife,Black,Female,0,0,35,United-States,<=50K
4250,33,State-gov,427812,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,15,Mexico,<=50K
4251,59,Self-emp-not-inc,172618,10th,6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,<=50K
4252,21,Private,472861,11th,7,Never-married,Handlers-cleaners,Own-child,Black,Male,0,0,40,United-States,<=50K
4253,40,Private,114157,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
4254,22,Self-emp-not-inc,104164,Assoc-voc,11,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,35,United-States,<=50K
4255,45,Self-emp-not-inc,180680,11th,7,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,35,United-States,<=50K
4256,28,Private,300915,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1902,43,United-States,>50K
4257,38,Private,308171,Some-college,10,Separated,Tech-support,Unmarried,Black,Female,0,0,50,United-States,<=50K
4258,56,Private,320833,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,40,United-States,<=50K
4259,42,?,167710,Some-college,10,Divorced,?,Not-in-family,White,Female,0,0,18,United-States,<=50K
4260,19,Private,228577,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0,0,36,United-States,<=50K
4261,48,Self-emp-not-inc,221464,11th,7,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,30,United-States,>50K
4262,31,Self-emp-not-inc,213307,10th,6,Married-civ-spouse,Other-service,Wife,White,Female,0,0,28,Mexico,<=50K
4263,42,Private,165815,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
4264,37,Private,248919,1st-4th,2,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,66,Mexico,<=50K
4265,23,?,116934,10th,6,Married-civ-spouse,?,Wife,White,Female,0,0,40,United-States,<=50K
4266,60,Self-emp-not-inc,285365,Some-college,10,Married-civ-spouse,Other-service,Wife,Black,Female,0,0,50,United-States,<=50K
4267,63,Private,134960,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,Scotland,<=50K
4268,24,Private,449101,11th,7,Never-married,Other-service,Own-child,White,Female,0,0,40,United-States,<=50K
4269,42,Private,46019,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Amer-Indian-Eskimo,Male,5178,0,50,United-States,>50K
4270,71,?,161027,Masters,14,Married-civ-spouse,?,Husband,White,Male,0,0,8,United-States,>50K
4271,32,State-gov,19513,Masters,14,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Female,0,0,40,Japan,<=50K
4272,57,Self-emp-not-inc,258121,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,<=50K
4273,56,Private,242782,HS-grad,9,Widowed,Sales,Not-in-family,White,Female,0,0,44,United-States,<=50K
4274,65,?,193365,Some-college,10,Married-civ-spouse,?,Husband,White,Male,0,0,50,United-States,<=50K
4275,42,Private,182402,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1887,50,United-States,>50K
4276,24,Private,254767,11th,7,Never-married,Sales,Own-child,White,Male,0,0,40,United-States,<=50K
4277,31,Private,112115,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
4278,58,Private,117299,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,>50K
4279,44,Private,214781,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States,>50K
4280,33,Private,197474,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,48,United-States,<=50K
4281,24,?,234791,Some-college,10,Divorced,?,Unmarried,White,Female,0,0,25,United-States,<=50K
4282,34,Local-gov,126584,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,<=50K
4283,72,Self-emp-not-inc,28865,7th-8th,4,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,14,United-States,<=50K
4284,61,Private,163729,HS-grad,9,Divorced,Machine-op-inspct,Not-in-family,White,Female,0,0,40,United-States,<=50K
4285,33,Private,218407,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,80,Columbia,>50K
4286,58,Private,95428,Masters,14,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K
4287,57,Self-emp-inc,146103,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,15024,0,30,United-States,>50K
4288,25,Private,150312,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,<=50K
4289,72,Private,76206,9th,5,Married-civ-spouse,Sales,Husband,White,Male,0,0,16,United-States,<=50K
4290,23,Private,340543,HS-grad,9,Separated,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
4291,40,Private,125461,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,<=50K
4292,38,Private,218015,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,48,United-States,>50K
4293,49,Private,178160,Assoc-acdm,12,Widowed,Sales,Not-in-family,White,Female,0,0,40,Germany,<=50K
4294,25,Private,169905,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,<=50K
4295,33,Private,226629,Some-college,10,Never-married,Exec-managerial,Own-child,White,Female,0,0,40,United-States,<=50K
4296,28,Private,180313,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
4297,18,?,236276,Some-college,10,Never-married,?,Own-child,White,Male,0,0,20,United-States,<=50K
4298,71,Private,124901,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,<=50K
4299,63,Local-gov,214275,HS-grad,9,Divorced,Other-service,Unmarried,Black,Female,0,0,55,United-States,<=50K
4300,49,Local-gov,371886,Assoc-voc,11,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,56,United-States,>50K
4301,65,Private,282779,Masters,14,Married-civ-spouse,Adm-clerical,Other-relative,White,Female,0,0,40,United-States,>50K
4302,22,Private,218415,Some-college,10,Never-married,Tech-support,Unmarried,White,Female,0,0,50,United-States,<=50K
4303,45,Private,105431,HS-grad,9,Divorced,Farming-fishing,Unmarried,Black,Female,0,0,39,United-States,<=50K
4304,32,?,373231,Some-college,10,Never-married,?,Unmarried,Black,Female,0,0,40,United-States,<=50K
4305,29,Private,59792,Bachelors,13,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,0,0,40,Taiwan,<=50K
4306,44,Private,75742,Bachelors,13,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
4307,64,Private,186731,HS-grad,9,Widowed,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K
4308,22,Private,310197,7th-8th,4,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,<=50K
4309,64,Private,73413,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,<=50K
4310,39,Private,175232,Bachelors,13,Divorced,Sales,Not-in-family,White,Male,0,0,40,United-States,<=50K
4311,35,Private,338948,HS-grad,9,Divorced,Craft-repair,Unmarried,Black,Male,0,0,40,United-States,<=50K
4312,22,Private,95647,11th,7,Never-married,Transport-moving,Own-child,Asian-Pac-Islander,Male,0,0,40,Philippines,<=50K
4313,43,Self-emp-inc,677398,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,United-States,>50K
4314,26,Self-emp-not-inc,263300,Assoc-acdm,12,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,75,United-States,<=50K
4315,47,Federal-gov,218325,Assoc-acdm,12,Married-civ-spouse,Handlers-cleaners,Husband,Asian-Pac-Islander,Male,0,0,40,Philippines,>50K
4316,37,Local-gov,156261,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,50,United-States,>50K
4317,25,Private,165817,Bachelors,13,Never-married,Exec-managerial,Own-child,White,Male,0,0,40,United-States,<=50K
4318,41,Private,304605,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,>50K
4319,39,Self-emp-not-inc,245361,Some-college,10,Never-married,Prof-specialty,Own-child,White,Female,0,0,10,United-States,<=50K
4320,45,Federal-gov,230685,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
4321,18,?,184502,11th,7,Never-married,?,Own-child,Black,Male,0,0,30,United-States,<=50K
4322,37,Local-gov,116736,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
4323,30,Private,178952,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,40,United-States,<=50K
4324,34,Private,156266,11th,7,Married-civ-spouse,Farming-fishing,Husband,Amer-Indian-Eskimo,Male,0,0,60,United-States,<=50K
4325,22,Private,163519,Some-college,10,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,25,United-States,<=50K
4326,18,Private,296090,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,30,United-States,<=50K
4327,22,Private,119742,HS-grad,9,Never-married,Sales,Not-in-family,White,Female,0,0,40,United-States,<=50K
4328,55,Private,269763,Some-college,10,Divorced,Other-service,Unmarried,White,Female,0,0,10,United-States,<=50K
4329,56,Private,287833,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,35,United-States,>50K
4330,19,?,190093,12th,8,Never-married,?,Not-in-family,Black,Male,0,0,40,United-States,<=50K
4331,74,Self-emp-inc,148003,Bachelors,13,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,6,United-States,>50K
4332,18,Private,131414,HS-grad,9,Never-married,Other-service,Own-child,White,Female,0,0,40,United-States,<=50K
4333,39,Private,172571,Some-college,10,Divorced,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,<=50K
4334,33,Local-gov,184440,12th,8,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,36,United-States,<=50K
4335,28,Private,216479,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
4336,38,Private,293475,HS-grad,9,Divorced,Other-service,Not-in-family,White,Female,0,0,40,United-States,<=50K
4337,53,Federal-gov,109982,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
4338,44,Self-emp-not-inc,205033,12th,8,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,55,United-States,>50K
4339,32,Local-gov,56658,HS-grad,9,Never-married,Transport-moving,Not-in-family,Amer-Indian-Eskimo,Male,0,0,40,United-States,<=50K
4340,58,Private,159008,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1887,40,United-States,>50K
4341,28,Private,37302,HS-grad,9,Divorced,Exec-managerial,Own-child,White,Male,0,0,40,United-States,<=50K
4342,33,Local-gov,107417,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
4343,33,Private,236379,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,>50K
4344,51,Private,57637,HS-grad,9,Divorced,Other-service,Not-in-family,White,Female,0,0,32,United-States,<=50K
4345,51,Private,276214,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
4346,39,Self-emp-not-inc,113749,9th,5,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
4347,32,Private,100837,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,2002,66,United-States,<=50K
4348,45,Private,239058,Bachelors,13,Divorced,Adm-clerical,Unmarried,White,Female,0,0,45,United-States,<=50K
4349,19,Private,286419,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,0,0,20,United-States,<=50K
4350,52,?,50934,Assoc-acdm,12,Married-civ-spouse,?,Wife,White,Female,0,0,20,United-States,>50K
4351,21,Private,283969,HS-grad,9,Never-married,Other-service,Own-child,White,Male,0,0,40,Mexico,<=50K
4352,76,Private,152839,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,20,United-States,<=50K
4353,46,Local-gov,32290,Some-college,10,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,<=50K
4354,27,Private,204373,Some-college,10,Never-married,Adm-clerical,Not-in-family,Black,Female,0,0,40,United-States,<=50K
4355,51,Private,126528,HS-grad,9,Separated,Craft-repair,Not-in-family,White,Male,0,0,60,United-States,<=50K
4356,19,Private,245408,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,20,United-States,<=50K
4357,30,State-gov,127610,Assoc-voc,11,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K
4358,46,Private,132919,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,12,United-States,>50K
4359,68,Private,58547,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1735,48,United-States,<=50K
4360,36,Private,251091,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States,>50K
4361,71,Private,149950,HS-grad,9,Widowed,Priv-house-serv,Unmarried,White,Female,0,0,20,United-States,<=50K
4362,32,Private,464621,Some-college,10,Never-married,Farming-fishing,Own-child,Amer-Indian-Eskimo,Male,0,0,40,United-States,<=50K
4363,43,Private,170230,HS-grad,9,Separated,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K
4364,33,Private,100294,HS-grad,9,Separated,Craft-repair,Not-in-family,White,Male,0,0,50,United-States,<=50K
4365,24,Local-gov,234108,Some-college,10,Never-married,Protective-serv,Not-in-family,White,Male,0,0,40,United-States,<=50K
4366,38,Private,33046,Assoc-voc,11,Divorced,Other-service,Unmarried,White,Female,0,0,36,United-States,<=50K
4367,76,Private,84428,Some-college,10,Widowed,Sales,Not-in-family,Asian-Pac-Islander,Female,2062,0,37,United-States,<=50K
4368,35,Self-emp-not-inc,107662,HS-grad,9,Never-married,Other-service,Unmarried,White,Female,0,0,5,Canada,<=50K
4369,23,Private,220874,Bachelors,13,Never-married,Sales,Own-child,White,Male,0,0,40,United-States,<=50K
4370,46,Local-gov,88564,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,<=50K
4371,44,Self-emp-inc,144778,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K
4372,17,?,179861,10th,6,Never-married,?,Own-child,White,Male,0,0,10,Poland,<=50K
4373,30,Private,166671,HS-grad,9,Married-civ-spouse,Other-service,Other-relative,White,Female,0,0,40,United-States,<=50K
